Sat Oct 29 11:46:30 2022,Experiment LED arduino 33IoT
time(s),Vinput(V),V0,V1,V2
2.175084114074707,360,1.15,1.15,0.0
2.1835741996765137,361,1.15,1.14,0.0
2.1901309490203857,362,1.15,1.16,0.0
2.195651054382324,363,1.15,1.16,0.0
2.2023322582244873,363,1.15,1.15,0.0
2.209724187850952,364,1.16,1.16,0.0
2.2190101146698,365,1.16,1.16,0.0
2.224741220474243,366,1.15,1.17,0.0
2.232337236404419,367,1.16,1.17,0.0
2.2378759384155273,368,1.17,1.18,0.0
2.2434351444244385,369,1.17,1.18,0.0
2.248997211456299,370,1.16,1.18,0.0
2.254467248916626,371,1.17,1.19,0.0
2.2598941326141357,372,1.17,1.19,0.0
2.265580177307129,373,1.17,1.19,0.0
2.273388147354126,374,1.18,1.2,0.0
2.2794761657714844,375,1.19,1.2,0.0
2.2873551845550537,376,1.17,1.28,0.0
2.2932960987091064,377,1.19,1.21,0.0
2.302077054977417,377,1.18,1.2,0.0
2.3085570335388184,378,1.18,1.21,0.0
2.316776990890503,379,1.19,1.21,0.0
2.3233771324157715,380,1.21,1.22,0.0
2.328848123550415,381,1.21,1.22,0.0
2.334397077560425,382,1.22,1.22,0.0
2.339940071105957,383,1.2,1.22,0.01
2.3454642295837402,384,1.2,1.23,0.0
2.3508901596069336,385,1.21,1.23,0.0
2.3562960624694824,386,1.21,1.23,0.0
2.3617401123046875,387,1.21,1.24,0.0
2.3672080039978027,388,1.24,1.24,0.09
2.3727471828460693,389,1.22,1.24,0.0
2.379045248031616,390,1.23,1.24,0.0
2.3877241611480713,390,1.23,1.25,0.0
2.3937532901763916,391,1.24,1.24,0.0
2.399381160736084,392,1.23,1.24,0.0
2.4061670303344727,393,1.25,1.26,0.0
2.411647081375122,394,1.25,1.25,0.0
2.418384313583374,395,1.24,1.27,0.0
2.4244422912597656,396,1.25,1.25,0.0
2.430420160293579,397,1.25,1.25,0.0
2.436385154724121,398,1.25,1.28,0.0
2.4419641494750977,399,1.25,1.27,0.0
2.447728157043457,400,1.26,1.28,0.0
2.453219175338745,401,1.28,1.28,0.0
2.4589293003082275,402,1.27,1.28,0.0
2.4668121337890625,403,1.27,1.29,0.0
2.474247932434082,404,1.28,1.29,0.0
2.480117082595825,404,1.28,1.3,0.0
2.4858450889587402,405,1.28,1.29,0.0
2.4936251640319824,406,1.28,1.3,0.0
2.499305009841919,407,1.26,1.3,0.0
2.5054991245269775,408,1.29,1.29,0.0
2.511437177658081,409,1.29,1.31,0.0
2.518853187561035,410,1.29,1.31,0.0
2.5260040760040283,411,1.29,1.31,0.0
2.5324113368988037,412,1.3,1.32,0.0
2.5389511585235596,413,1.31,1.32,0.0
2.5446221828460693,414,1.33,1.32,0.0
2.551629066467285,415,1.3,1.33,0.0
2.5572211742401123,416,1.3,1.33,0.0
2.5625710487365723,417,1.32,1.34,0.0
2.567903995513916,417,1.32,1.34,0.0
2.573376178741455,418,1.31,1.34,0.0
2.5811703205108643,419,1.32,1.33,0.0
2.587188959121704,420,1.31,1.34,0.0
2.5934650897979736,421,1.32,1.35,0.0
2.6026382446289062,422,1.33,1.35,0.0
