Sat Oct 29 22:26:16 2022,Experiment LED arduino 33IoT
time(s),Vinput(V),V0,V1,V2
0.006418943405151367,0,0.03,0.01,0.0
0.011921882629394531,0,0.02,0.02,0.0
0.017422914505004883,1,0.02,0.01,0.0
0.02272796630859375,2,0.01,0.0,0.0
0.028174877166748047,3,0.07,0.03,0.0
0.03346371650695801,4,0.0,0.0,0.0
0.03884601593017578,5,0.07,0.01,0.0
0.04413580894470215,6,0.1,0.02,0.0
0.049498796463012695,7,0.07,0.02,0.0
0.054944753646850586,8,0.07,0.02,0.0
0.06026601791381836,9,0.06,0.02,0.0
0.06562376022338867,10,0.1,0.01,0.04
0.07097387313842773,11,0.1,0.02,0.0
0.07648587226867676,12,0.1,0.03,0.0
0.08188796043395996,13,0.1,0.03,0.0
0.08715176582336426,13,0.11,0.04,0.0
0.09251689910888672,14,0.08,0.04,0.0
0.09789490699768066,15,0.09,0.08,0.0
0.10322785377502441,16,0.11,0.05,0.0
0.1085977554321289,17,0.1,0.05,0.0
0.11398196220397949,18,0.09,0.05,0.0
0.11922788619995117,19,0.11,0.05,0.0
0.12456870079040527,20,0.13,0.05,0.0
0.12990283966064453,21,0.12,0.06,0.0
0.13531494140625,22,0.11,0.06,0.0
0.14084482192993164,23,0.07,0.07,0.01
0.1461038589477539,24,0.13,0.07,0.0
0.1515498161315918,25,0.14,0.07,0.0
0.15700101852416992,26,0.14,0.08,0.0
0.16239380836486816,26,0.12,0.08,0.0
0.16784286499023438,27,0.13,0.07,0.0
0.1732327938079834,28,0.12,0.08,0.01
0.17873287200927734,29,0.14,0.09,0.0
0.18413972854614258,30,0.15,0.09,0.0
0.18957066535949707,31,0.14,0.09,0.0
0.19501185417175293,32,0.15,0.09,0.0
0.2003777027130127,33,0.15,0.12,0.0
0.20595097541809082,34,0.16,0.1,0.0
0.21166086196899414,35,0.16,0.1,0.0
0.2170560359954834,36,0.16,0.11,0.0
0.2224419116973877,37,0.17,0.12,0.0
0.22800588607788086,38,0.15,0.12,0.0
0.23324966430664062,39,0.16,0.12,0.0
0.23862791061401367,40,0.16,0.11,0.0
0.2438797950744629,40,0.19,0.12,0.0
0.24912476539611816,41,0.17,0.13,0.0
0.2546257972717285,42,0.14,0.13,0.0
0.259976863861084,43,0.17,0.13,0.0
